Application_ID,Application_Date,Age,Marital_Status,Education,Employment_Type,Employment_Years,Annual_Income,Credit_Score,Existing_Debt,Loan_Amount,Loan_Term,Home_Ownership,Previous_Default,Loan_Approved
APP10007,2025-01-04,43.0,Married,Bachelor,Self-Employed,12.0,43000.0,695.0,23500.0,12000.0,36 months,Rent,No,No
APP10023,2025-01-11,40.0,divorced,Bachelor,Salaried,1.0,39500.0,686.0,9800.0,21000.0,48 months,Mortgage,No,Yes
APP10698,2025-09-06,49.0,Married,High School,Salaried,7.0,35300.0,518.0,13900.0,17000.0,48 months,Rent,No,No
APP10958,2025-12-17,34.0,Married,Doctorate,Self-Employed,4.0,97300.0,756.0,39100.0,27500.0,12 months,Rent,No,Yes
APP10334,2025-04-24,45.0,Married,Master,Salaried,6.0,36500.0,687.0,6300.0,20500.0,24 months,Rent,No,Yes
APP10673,2025-08-27,39.0,Single,Bachelor,Self-Employed,9.0,51200.0,,7900.0,15500.0,60 months,Rent,No,Yes
APP10994,2025-12-30,48.0,Married,Bachelor,Salaried,2.0,34200.0,,5000.0,16000.0,24 months,Mortgage,No,Yes
APP10212,2025-03-17,52.0,Married,High School,Self-Employed,18.0,40300.0,670.0,9100.0,22000.0,24 months,Own,No,Yes
APP10720,2025-09-19,31.0,Married,BACHELOR,Salaried,7.0,43300.0,652.0,3500.0,24500.0,60 months, Rent,No,Yes
APP10006,2025-01-04,36.0,Single,Bachelor,Self-Employed,4.0,15300.0,632.0,0.0,7500.0,24 months, rent ,No,Yes
APP10406,2025-05-17,25.0,Single,Master,Salaried,3.0,58200.0,677.0,21000.0,12500.0,12 months,Rent,No,Yes
APP10209,2025-03-17,41.0,Married  ,High School,Salaried,4.0,11200.0,685.0,1900.0,3500.0,24 months,Own,No,Yes
APP10884,2025-11-17,41.0,Married,Doctorate,Salaried,4.0,72500.0,682.0,8500.0,33500.0,36 months,Mortgage,No,Yes
APP10791,2025-10-13,52.0,Divorced,High School,Salaried  ,14.0,26700.0,,0.0,5000.0,36 months,Own  ,No,Yes
APP10408,2025-05-18,40.0,Married,Doctorate,Salaried,12.0,58000.0,727.0,0.0,14500.0,36 months, rent ,No,Yes
APP10721,2025-09-19,55.0,Divorced,High School,Salaried,7.0,65200.0,579.0,22300.0,16000.0,48 months,Rent,Yes,No
APP10929,2025-12-08,22.0,Married,Bachelor,Self-Employed,1.0,66900.0,620.0,8300.0,11000.0,36 months,Rent,No,Yes
APP10117,2025-02-13,30.0, Married,High School,Self-Employed,3.0,,624.0,0.0,24500.0,36 months,Own,Yes,No
APP10638,2025-08-16,41.0,Married,Master,Salaried,10.0,88300.0,741.0,57500.0,30500.0,36 months,Own  ,No,No
APP10517,2025-06-30,43.0,Married,Doctorate,Salaried,8.0,101100.0,744.0,26600.0,41500.0,24 months,Mortgage,No,Yes
APP10142,2025-02-20,21.0,Single,High School,Self-Employed,0.0,30100.0,584.0,0.0,10000.0,24 months, mortgage ,Yes,Yes
APP10598,2025-07-30,37.0,Married,High School,Self-Employed,9.0,43900.0,604.0,14700.0,9000.0,48 months,Mortgage,No,No
APP10183,2025-03-08,24.0,Single,Master,Salaried  ,2.0,48800.0,681.0,19100.0,16500.0,36 months,Mortgage,No,Yes
APP10327,2025-04-21,32.0,Single,Master,Self-Employed,2.0,,676.0,1000.0,10000.0,48 months,Rent,No,Yes
APP10457,2025-06-06,29.0,Single,Bachelor  ,SALARIED,7.0,57500.0,580.0,8800.0,15000.0,60 months,Rent,No,Yes
APP10480,2025-06-13,37.0,Single,Bachelor,Self-Employed,12.0,66100.0,626.0,15500.0,31500.0,12 months,Rent,Yes,No
APP10561,2025-07-16,49.0,Married,Doctorate,Self-Employed,12.0,68600.0,667.0,28400.0,17500.0,36 months,Own,No,Yes
APP10351,2025-04-29,50.0,Single,Master,SALARIED,2.0,81400.0,653.0,20400.0,42500.0,24 months,Own,No,No
APP10270,2025-04-02,36.0,Married,Bachelor,Self-Employed,,94700.0,621.0,32000.0,16500.0,12 months,Rent,No,Yes
APP10714,2025-09-13,46.0,Married,Master,Self-Employed,6.0,91100.0,,21300.0,26000.0,48 months,Own,No,Yes
APP10138,2025-02-19,30.0,Divorced,High School,Salaried,6.0,36200.0,642.0,21300.0,27000.0,36 months,Rent,No,No
APP10020,2025-01-09,22.0,Single,,Self-Employed,1.0,33200.0,805.0,13200.0,17500.0,12 months,Rent,No,Yes
APP10432,2025-05-27,32.0,Single,Bachelor,Salaried,6.0,48000.0,766.0,20300.0,19500.0,60 months,Own,No,Yes
APP10604,2025-08-01,45.0,Married,Master,Salaried,18.0,114300.0,767.0,19000.0,38000.0,12 months,Mortgage,No,Yes
APP10155,2025-02-25,31.0,Married,Doctorate,Salaried,8.0,52800.0,571.0,0.0,14500.0,36 months,Mortgage,Yes,Yes
APP10379,2025-05-08,40.0,Single,master,Contract,4.0,31000.0,667.0,1600.0,7000.0,48 months,Own,No,Yes
APP10173,2025-03-04,43.0, Married,Bachelor,Salaried,12.0,,600.0,21100.0,63000.0,60 months,Rent,No,No
APP10489,2025-06-18,42.0, Single,Master,Salaried,16.0,144900.0,741.0,98700.0,119500.0,36 months,Own,No,No
APP10193,2025-03-13,24.0,Married,Master,Contract,2.0,41200.0,723.0,12400.0,13500.0,48 months,Rent,No,No
APP10690,2025-09-02,32.0,single,High School  ,,5.0,42200.0,850.0,13600.0,34000.0,48 months,Own,No,No
APP10397,2025-05-13,29.0,Married,Bachelor,Salaried  ,5.0,88700.0,728.0,30600.0,11500.0,60 months,Rent,No,Yes
APP10547,2025-07-11,39.0,Married, Doctorate,Self-Employed,12.0,129000.0,732.0,25000.0,51500.0,60 months,Rent,No,Yes
APP10494,2025-06-20,44.0,Divorced,Bachelor,,15.0,52200.0,677.0,17900.0,22500.0,12 months,Own  ,No,Yes
APP10875,2025-11-10,53.0,Divorced,Doctorate,Self-Employed,2.0,35900.0,652.0,6000.0,19500.0,48 months,OWN,Yes,No
APP10755,2025-09-29,32.0,Married,, Salaried,9.0,56000.0,664.0,12800.0,17000.0,36 months,Rent,No,Yes
APP10403,2025-05-15,42.0,Divorced,Master,Salaried,10.0,51100.0,603.0,16100.0,9500.0,36 months,Rent,No,Yes
APP10407,2025-05-17,41.0,Married,Bachelor,Salaried,8.0,30700.0,793.0,6900.0,9500.0,60 months,Rent,No,Yes
APP10648,2025-08-19,45.0,Married,High School,Self-Employed,12.0,36600.0,659.0,0.0,15500.0,36 months,Rent,No,Yes
APP10080,2025-01-29,28.0,single,High School,Salaried,3.0,36800.0,567.0,22100.0,23500.0,60 months,Rent,Yes,No
APP10408,2025-05-18,40.0,Married,Doctorate,Salaried,12.0,58000.0,727.0,0.0,14500.0,36 months, rent ,No,Yes
APP10330,2025-04-22,26.0,Single,High School,Salaried,2.0,33700.0,732.0,0.0,5500.0,36 months,Rent,No,Yes
APP10753,2025-09-29,36.0,Married,Bachelor,Salaried,4.0,44600.0,588.0,21200.0,2500.0,24 months, rent ,No,No
APP10312,2025-04-14,30.0,Single,Bachelor,Contract,2.0,34400.0,639.0,-15000.0,9000.0,24 months,Mortgage,Yes,No
APP10505,2025-06-24,52.0,Married,High School,Salaried,15.0,37900.0,656.0,14300.0,14500.0,60 months,Rent,No,Yes
APP10901,2025-11-27,38.0,Married,HIGH SCHOOL,Self-Employed,11.0,52600.0,596.0,19400.0,22500.0,12 months,own,Yes,No
APP10296,2025-04-10,24.0,Single,Bachelor,SALARIED,1.0,41900.0,634.0,8300.0,25000.0,36 months,Rent,No,No
APP10644,2025-08-18,44.0,Married,Master,Contract,7.0,52500.0,,5200.0,13000.0,24 months,Rent,No,Yes
APP10995,2025-12-30,35.0,Married, bachelor ,Salaried,7.0,42500.0,730.0,8800.0,12500.0,60 months,Rent,No,Yes
APP10761,2025-10-01,31.0,Single,High School,Self-Employed,4.0,23900.0,633.0,0.0,9500.0,12 months,Rent,No,Yes
APP10627,2025-08-11,39.0,Married,Bachelor,Salaried,6.0,26000.0,,7700.0,7500.0,48 months,Mortgage,No,No
APP10198,2025-03-14,25.0,Single,,Salaried,2.0,27000.0,699.0,3700.0,6000.0,36 months,Rent,No,Yes
APP10916,2025-12-03,42.0,Married,High School,Self-Employed,7.0,37000.0,746.0,300.0,11000.0,60 months,Own,No,Yes
APP10575,2025-07-20,26.0,Married,Master,Salaried,1.0,46300.0,705.0,0.0,24500.0,48 months,Rent,No,Yes
APP10150,2025-02-23,21.0,Married,Bachelor, Salaried,0.0,44400.0,680.0,3000.0,26500.0,12 months,Rent,No,No
APP10551,2025-07-12,34.0,Married,Master,Self-Employed,10.0,145700.0,705.0,64900.0,65500.0,48 months,mortgage,No,Yes
APP10546,2025-07-11,31.0,Single,Bachelor,Salaried,2.0,29900.0,654.0,2500.0,18000.0,60 months,Rent,Yes,No
APP10227,2025-03-22,21.0,Single,High School, Self-Employed,0.0,52800.0,660.0,7400.0,14000.0,48 months,Mortgage,No,Yes
APP10862,2025-11-05,22.0,Single,Master,Self-Employed,1.0,81300.0,716.0,29300.0,16500.0,12 months,Rent,No,Yes
APP10735,2025-09-22,23.0,single,Master,Contract,1.0,61700.0,638.0,0.0,15000.0,12 months,Rent,No,Yes
APP10060,2025-01-23,53.0,Married,Bachelor,Contract,23.0,38500.0,606.0,4300.0,24000.0,60 months,Own,Yes,Yes
APP10001,2025-01-01,27.0, single ,High School,Salaried,3.0,35800.0,542.0,3800.0,7000.0,48 months,Mortgage,Yes,No
APP10083,2025-01-30,36.0,Single,Master,Salaried,2.0,29500.0,580.0,6700.0,11500.0,36 months,Mortgage,No,No
APP10472,2025-06-11,26.0,Divorced,High School,Salaried,1.0,21500.0,557.0,15700.0,8500.0,36 months,Rent,Yes,No
APP10420,2025-05-23,34.0,Single,Bachelor,Salaried,8.0,80100.0,621.0,13400.0,23500.0,24 months,Own,No,Yes
APP10024,2025-01-11,33.0,Married,High School,Self-Employed,3.0,,,7600.0,2500.0,12 months,Mortgage,No,No
APP10008,2025-01-05,41.0,Married,,Self-Employed,10.0,86800.0,,10900.0,13500.0,24 months,Mortgage,No,Yes
APP10618,2025-08-08,52.0,Married,High School,Salaried,6.0,28600.0,,9500.0,13000.0,60 months,Mortgage,Yes,No
APP10041,2025-01-18,25.0,Divorced,Master,Self-Employed,0.0,34200.0,675.0,0.0,6500.0,60 months,Mortgage,No,Yes
APP10639,2025-08-16,29.0,Divorced,Bachelor,Contract,5.0,32500.0,,0.0,12500.0,12 months,Rent,No,Yes
APP10329,2025-04-21,32.0,Single,High School,Salaried,2.0,34700.0,654.0,7100.0,18500.0,48 months,Rent,No,Yes
APP10676,2025-08-28,43.0,Married,Bachelor,Salaried,12.0,88900.0,616.0,0.0,29000.0,24 months,Rent,No,Yes
APP10674,2025-08-27,48.0,Single,Bachelor,Salaried,3.0,32300.0,655.0,11300.0,13500.0,36 months,Own,No,Yes
APP10249,2025-03-30,50.0,Married,High School,Salaried,20.0,,643.0,0.0,25000.0,12 months,Own,Yes,No
APP10946,2025-12-15,23.0,Single,Bachelor,Contract,2.0,45300.0,618.0,18400.0,19000.0,12 months,Rent,No,No
APP10866,2025-11-07,41.0,Married,High School,Contract,11.0,33600.0,706.0,3100.0,15000.0,60 months,Mortgage,No,Yes
APP10920,2025-12-04,39.0,MARRIED,High School,Salaried,2.0,11100.0,728.0,7300.0,4500.0,24 months,RENT,No,No
APP10790,2025-10-12,51.0,Married,Bachelor,Salaried,9.0,32100.0,692.0,21100.0,11000.0,24 months,Own,No,No
APP10485,2025-06-16,34.0,Divorced,Master,Salaried,9.0,27900.0,626.0,0.0,11000.0,36 months,Mortgage,No,Yes
APP10806,2025-10-19,47.0,Single,Master,Salaried,19.0,85100.0,648.0,18300.0,25500.0,60 months,Mortgage,Yes,Yes
APP10456,2025-06-06,50.0,MARRIED,High School,Salaried,13.0,36500.0,613.0,0.0,14000.0,36 months,OWN,Yes,No
APP10310,2025-04-13,51.0,Married,Master,Self-Employed,7.0,67100.0,682.0,33300.0,22000.0,24 months,Mortgage,No,No
APP10535,2025-07-08,31.0,Single,Bachelor,Salaried,8.0,36400.0,568.0,12400.0,33000.0,36 months,Rent  ,No,No
APP10487,2025-06-16,52.0,Married,Master,Salaried,11.0,30600.0,652.0,16400.0,4500.0,24 months,Own,No,Yes
APP10433,2025-05-27,37.0,Single,Master,Self-Employed,12.0,93200.0,726.0,39100.0,58500.0,60 months,Rent,No,No
APP10499,2025-06-22,47.0,Married,Master,Salaried,15.0,67200.0,784.0,34700.0,22500.0,24 months,Own,No,Yes
APP10657,2025-08-23,38.0,Married,High School,Contract,4.0,54500.0,602.0,15900.0,31000.0,60 months,Rent,No,No
APP10661,2025-08-24,37.0,Married,High School,Salaried,12.0,31500.0,652.0,12200.0,16000.0,60 months,Mortgage,No,Yes
APP10010,2025-01-06,33.0,Married,Master,Self-Employed,9.0,68400.0,,21900.0,18500.0,36 months,Rent,No,No
APP10476,2025-06-12,33.0,Single, bachelor ,Salaried,1.0,31100.0,597.0,5700.0,4500.0,24 months,Rent,Yes,No
APP10923,2025-12-07,25.0,Single,Bachelor,Self-Employed,3.0,28800.0,714.0,3000.0,12500.0,60 months,Mortgage  ,No,Yes
APP10374,2025-05-07,62.0,Married,Master,Salaried,5.0,48000.0,706.0,23700.0,18500.0,36 months,Own,No,No
APP10701,2025-09-07,25.0,Married,Master,Salaried,2.0,42000.0,638.0,16400.0,42000.0,24 months,Mortgage,No,No
APP10647,2025-08-18,21.0,Single,Master,Salaried,1.0,53000.0,609.0,14900.0,8000.0,36 months,Rent,No,No
APP10983,2025-12-27,40.0,Married,Bachelor,Salaried,10.0,72800.0,710.0,16900.0,32000.0,24 months, rent ,No,Yes
APP10368,2025-05-04,42.0,Divorced,Bachelor,Salaried,9.0,33300.0,688.0,0.0,12500.0,36 months,Own,No,Yes
APP10873,2025-11-09,46.0,Married,Bachelor,Salaried,6.0,276800.0,690.0,0.0,81500.0,36 months,Rent,No,Yes
APP10969,2025-12-22,36.0,Single,High School,Self-Employed,4.0,43100.0,661.0,0.0,10000.0,36 months,Rent,No,Yes
APP10115,2025-02-13,37.0,Married,Master,Contract,9.0,66400.0,760.0,9800.0,15500.0,48 months,Rent,No,Yes
APP10781,2025-10-10,55.0,Married,Bachelor,Self-Employed,18.0,63300.0,767.0,20000.0,21000.0,60 months,Rent,Yes,Yes
APP10810,2025-10-21,59.0,Married,High School,Self-Employed,10.0,,794.0,0.0,8000.0,12 months,Mortgage,No,Yes
APP10510,2025-06-26,45.0,Married,Bachelor,contract,7.0,24500.0,617.0,3600.0,3500.0,36 months,Rent,No,Yes
APP10926,2025-12-07,30.0,Single  ,HIGH SCHOOL,Salaried,5.0,21300.0,750.0,11900.0,6000.0,36 months, Rent,No,Yes
APP10313,2025-04-14,39.0,Married,High School,Salaried,6.0,29900.0,728.0,13300.0,10000.0,48 months,Rent,No,No
APP10316,2025-04-15,42.0,Single,Bachelor,Self-Employed,20.0,59100.0,677.0,14000.0,17000.0,60 months,Rent,Yes,Yes
APP10412,2025-05-19,49.0,Married,Bachelor,Salaried,16.0,68000.0,650.0,3700.0,12500.0,36 months,Rent,No,No
APP10147,2025-02-22,39.0,Married  ,Doctorate,Contract,11.0,82200.0,600.0,20500.0,11000.0,48 months,Mortgage,No,Yes
APP10677,2025-08-29,39.0,Married,High School,Self-Employed,7.0,81500.0,700.0,30900.0,76000.0,12 months,Mortgage,No,No
APP10585,2025-07-25,37.0,Married,Bachelor,Salaried,1.0,24900.0,,15200.0,6000.0,12 months,Rent,No,No
APP10358,2025-05-02,53.0,Married, doctorate ,Contract  ,8.0,85900.0,539.0,52700.0,20000.0,36 months,Rent,Yes,No
APP10343,2025-04-26,29.0,Single,Master,Salaried,6.0,46600.0,764.0,25000.0,9500.0,12 months,Mortgage,No,Yes
APP10499,2025-06-22,47.0,Married,Master,Salaried,15.0,67200.0,784.0,34700.0,22500.0,24 months,Own,No,Yes
APP10074,2025-01-28,31.0,Married,Bachelor,Salaried,2.0,41100.0,607.0,16100.0,10500.0,60 months,Mortgage,No,No
APP10372,2025-05-06,42.0,Single,High School,Salaried,11.0,26600.0,738.0,6500.0,10500.0,60 months,Own,No,Yes
APP10017,2025-01-08,38.0,Single,High School,Salaried,5.0,43800.0,728.0,16500.0,12000.0,36 months,Own,No,Yes
APP10712,2025-09-11,37.0,Married,Bachelor,Salaried,1.0,41700.0,,0.0,9500.0,12 months,Rent,No,Yes
APP10984,2025-12-27,36.0,Married,Doctorate,Salaried,4.0,79600.0,779.0,0.0,14000.0,48 months,Rent,No,Yes
APP10233,2025-03-23,41.0,married,High School,Self-Employed,15.0,30500.0,687.0,8100.0,6500.0,36 months,Rent,No,Yes
APP10449,2025-06-04,40.0,Married,, salaried ,7.0,76500.0,803.0,0.0,28500.0,12 months,Rent,No,Yes
APP10120,2025-02-14,40.0,Married,Bachelor,Salaried,3.0,64700.0,725.0,25700.0,39000.0,24 months,Rent,No,No
APP10066,2025-01-25,36.0,Single,High School,Salaried,5.0,48700.0,595.0,3000.0,14000.0,48 months,Rent,No,Yes
APP10614,2025-08-07,33.0,Single,Bachelor  ,Contract,4.0,,713.0,3200.0,31000.0,24 months,Own,No,No
APP10096,2025-02-06,33.0,Single,High School,Salaried,2.0,,616.0,3500.0,9000.0,24 months,Mortgage,No,No
APP10877,2025-11-11,47.0,Married,Bachelor,Self-Employed,19.0,79500.0,800.0,3900.0,24000.0,48 months,Rent,No,Yes
APP10082,2025-01-30,33.0,Divorced,High School,Salaried,7.0,30500.0,681.0,3500.0,14500.0,24 months,Rent,No,Yes
APP10565,2025-07-17,44.0,Married,,Salaried,6.0,61400.0,667.0,37500.0,29000.0,12 months,Rent,No,No
APP10988,2025-12-29,38.0,Married,High School,Salaried,2.0,30200.0,693.0,10600.0,13500.0,36 months,Mortgage,No,No
APP10930,2025-12-08,38.0,Divorced,Bachelor,Self-Employed,5.0,40900.0,709.0,13600.0,16000.0,12 months,MORTGAGE,No,No
APP10168,2025-03-02,34.0,Single,High School,Salaried,11.0,,764.0,8100.0,4500.0,24 months,Rent,No,Yes
APP10465,2025-06-09,33.0,Single,Bachelor,Salaried,6.0,48800.0,795.0,4900.0,11000.0,24 months,Own,No,Yes
APP10881,2025-11-14,62.0,Married,Bachelor,Salaried,25.0,83100.0,690.0,14000.0,24000.0,12 months,Own,Yes,Yes
APP10501,2025-06-23,,Married,Bachelor, salaried ,12.0,41600.0,597.0,16500.0,26000.0,24 months,Mortgage,No,No
APP10629,2025-08-12,35.0,Single,High School,Salaried,9.0,30000.0,720.0,0.0,10500.0,36 months,Rent,No,Yes
APP10482,2025-06-15,34.0,Married,High School,CONTRACT,5.0,22700.0,703.0,9200.0,11000.0,48 months,Mortgage,No,Yes
APP10309,2025-04-12,39.0,Married,Bachelor,Contract,,74500.0,,15600.0,8000.0,48 months,Rent,No,Yes
APP10065,2025-01-25,29.0,Single,Master,Salaried,1.0,90800.0,713.0,60100.0,74000.0,36 months,Rent,No,No
APP10950,2025-12-16,58.0,Married,Bachelor,Salaried,15.0,60200.0,681.0,22000.0,41500.0,24 months,Own,No,No
APP10325,2025-04-19,33.0,Single,High School,Salaried,8.0,30700.0,544.0,13800.0,6500.0,24 months,Own,Yes,Yes
APP10446,2025-06-02,34.0,Married, master ,Salaried,5.0,36500.0,667.0,0.0,23000.0,60 months,Own  ,No,Yes
APP10592,2025-07-27,38.0,Single,Master,Self-Employed,7.0,57600.0,646.0,6300.0,11000.0,48 months,Rent,No,Yes
APP10769,2025-10-05,31.0,SINGLE,Bachelor,Self-Employed,1.0,,699.0,14200.0,12500.0,36 months,Rent,No,Yes
APP10815,2025-10-23,33.0,Married,Bachelor,salaried,5.0,30800.0,838.0,10700.0,12000.0,36 months,Mortgage,No,Yes
APP10151,2025-02-24,38.0,Married,High School,Contract,7.0,,635.0,16600.0,12000.0,24 months,Mortgage,No,No
APP10669,2025-08-26,45.0,Married, Bachelor,Self-Employed,16.0,56400.0,601.0,0.0,12500.0,60 months,Mortgage,Yes,Yes
APP10834,2025-10-27,35.0,Single,Master,Self-Employed,4.0,35400.0,713.0,4100.0,13500.0,36 months,MORTGAGE,No,Yes
APP10269,2025-04-02,32.0,Single,High School,Self-Employed,2.0,32600.0,680.0,7600.0,17000.0,60 months,Rent,No,No
APP10819,2025-10-24,40.0,Divorced,Bachelor,Salaried,4.0,28700.0,642.0,5600.0,18500.0,24 months,Rent,Yes,No
APP10336,2025-04-24,46.0,Divorced,bachelor, Contract,4.0,42800.0,615.0,23900.0,26500.0,36 months,Own,No,No
APP10205,2025-03-16,37.0,Married,Bachelor,Salaried,8.0,43700.0,748.0,15900.0,11500.0,12 months,Rent,No,Yes
APP10832,2025-10-27,38.0,Married, Bachelor,Salaried,5.0,95500.0,777.0,23300.0,31000.0,12 months,Rent,No,Yes
APP10258,2025-04-01,48.0,Married,,Salaried,16.0,,584.0,0.0,11000.0,24 months,Rent,Yes,No
APP10305,2025-04-12,42.0,Single,High School,Salaried,5.0,32000.0,,10500.0,12000.0,24 months,Rent,No,No
APP10089,2025-02-01,22.0,Single,Bachelor,Salaried,1.0,26300.0,587.0,8200.0,11500.0,60 months,Mortgage,No,No
APP10508,2025-06-25,32.0,Married,, salaried ,3.0,89200.0,695.0,54800.0,25500.0,12 months,Rent,No,No
APP10281,2025-04-06,33.0,Single,High School,Self-Employed,1.0,20100.0,712.0,2600.0,5500.0,24 months,Mortgage,No,Yes
APP10192,2025-03-13,33.0,Married,bachelor,Contract,4.0,32500.0,751.0,0.0,24000.0,24 months,Mortgage,No,Yes
APP10451,2025-06-04,47.0,Married,Master,salaried,18.0,59500.0,692.0,12900.0,15000.0,60 months,Mortgage,No,Yes
APP10976,2025-12-25,39.0,Single,Master,Salaried,8.0,29200.0,665.0,2100.0,18500.0,36 months,own,No,Yes
APP10044,2025-01-18,45.0,Married,Master,Salaried,16.0,92100.0,714.0,40800.0,22500.0,24 months, Own,No,Yes
APP10975,2025-12-25,53.0,Married,High School,Self-Employed,4.0,28400.0,700.0,8000.0,9500.0,12 months,Own,No,No
APP10458,2025-06-06,44.0,Married,bachelor,Self-Employed,3.0,21900.0,695.0,4500.0,4500.0,24 months,Rent,No,Yes
APP10606,2025-08-03,34.0,Divorced,Bachelor,Salaried,5.0,72700.0,608.0,43400.0,52000.0,60 months,Mortgage,No,No
APP10072,2025-01-28,26.0,Single,High School,Salaried,4.0,35700.0,546.0,0.0,8000.0,48 months,Rent,Yes,No
APP10303,2025-04-11,44.0,Married,High School, salaried ,6.0,,611.0,23900.0,39500.0,12 months,Rent,Yes,No
APP10252,2025-03-30,32.0,Single,High School,Contract,7.0,24300.0,764.0,15200.0,4000.0,24 months,Own  ,No,No
APP10498,2025-06-22,42.0,Single, master ,Salaried,17.0,44400.0,711.0,11000.0,17000.0,36 months,Own,No,Yes
APP10447,2025-06-03,35.0,Single,Bachelor,Salaried,1.0,53000.0,757.0,1900.0,14000.0,12 months,  RENT,No,Yes
APP10908,2025-11-30,40.0,Married,High School,Salaried,18.0,59100.0,599.0,26500.0,12500.0,48 months,Rent,Yes,No
APP10656,2025-08-23,21.0,Single,High School,salaried,1.0,22500.0,607.0,0.0,10000.0,60 months,Mortgage,No,No
APP10308,2025-04-12,29.0,Married,Bachelor,Self-Employed,2.0,34900.0,652.0,7900.0,9500.0,48 months,Rent,Yes,Yes
APP10893,2025-11-23,59.0,Divorced,High School,Salaried,13.0,37400.0,730.0,3000.0,25500.0,36 months,Mortgage,No,Yes
APP10567,2025-07-18,48.0,Married,High School,Salaried,10.0,30300.0,678.0,4100.0,6000.0,24 months,Rent,No,Yes
APP10402,2025-05-15,52.0,Married,Bachelor,Salaried,12.0,52700.0,700.0,5200.0,32500.0,48 months,Own,No,Yes
APP10504,2025-06-24,41.0,Married,Master,Salaried,9.0,66100.0,633.0,20300.0,27500.0,48 months,Own,No,Yes
APP10583,2025-07-25,27.0,Single,Doctorate,self-employed,2.0,56900.0,799.0,5700.0,76500.0,48 months,Rent,No,No
APP10878,2025-11-12,47.0, divorced ,Master,Self-Employed,9.0,34600.0,605.0,14000.0,39000.0,48 months,Rent,No,No
APP10928,2025-12-08,52.0,married,master,Salaried,23.0,65400.0,707.0,6300.0,5500.0,36 months,Own,No,Yes
APP10740,2025-09-24,24.0,Single,Master,Salaried,3.0,83400.0,,26300.0,25000.0,12 months,Mortgage,No,Yes
APP10978,2025-12-26,33.0,Married,Bachelor,Salaried,1.0,40600.0,595.0,0.0,22500.0,24 months,Rent,No,Yes
APP10484,2025-06-16,44.0,Married,High School,Contract,13.0,27100.0,677.0,9400.0,9000.0,12 months,Rent,No,No
APP10586,2025-07-25,32.0,Married,Master,Salaried,6.0,74400.0,781.0,10300.0,19500.0,36 months,Mortgage,No,Yes
APP10172,2025-03-03,37.0,Married,High School,Salaried,10.0,22700.0,612.0,300.0,14500.0,36 months,Mortgage,No,No
APP10636,2025-08-16,44.0,Single,Bachelor,Salaried,10.0,46100.0,581.0,5600.0,25000.0,48 months,Mortgage,Yes,No
APP10617,2025-08-07,38.0,Married,Bachelor,Salaried,11.0,69400.0,549.0,0.0,12000.0,24 months,Rent,Yes,No
APP10731,2025-09-21,34.0,Single,High School, Salaried,10.0,53300.0,766.0,29900.0,29500.0,24 months,MORTGAGE,No,Yes
APP10386,2025-05-11,40.0,Married,Master,Salaried,4.0,48500.0,728.0,8100.0,24500.0,48 months,Own,No,Yes
APP10352,2025-04-30,56.0,Married,,SALARIED,8.0,,,10200.0,18000.0,24 months,Mortgage,No,Yes
APP10211,2025-03-17,47.0,Married,Bachelor,Self-Employed,7.0,45600.0,706.0,7700.0,20000.0,48 months,Rent,No,Yes
APP10659,2025-08-24,55.0,married,Bachelor, Contract,32.0,85900.0,745.0,35100.0,42500.0,36 months,Mortgage,No,Yes
APP10723,2025-09-19,29.0,Single,High School, Self-Employed,6.0,36800.0,678.0,17000.0,9500.0,24 months,Rent,No,No
APP10380,2025-05-09,46.0,Single  ,Master,Contract,7.0,71700.0,641.0,24100.0,39000.0,48 months,Mortgage,No,No
APP10052,2025-01-20,26.0,Single  ,High School,Salaried,4.0,21900.0,584.0,7600.0,25500.0,60 months,Rent,No,No
APP10571,2025-07-18,27.0,Single,Bachelor,Salaried,1.0,34200.0,653.0,10400.0,16500.0,60 months,Own,No,No
APP10175,2025-03-05,45.0,Married,Bachelor,Salaried,7.0,23400.0,603.0,7100.0,6500.0,12 months,Mortgage,Yes,No
APP10797,2025-10-17,35.0,Married,Master,Salaried,4.0,114200.0,725.0,48300.0,33000.0,48 months,Rent,No,No
APP10439,2025-05-29,31.0,Single,,Salaried,9.0,112300.0,720.0,36100.0,37500.0,36 months,Rent,No,Yes
APP10036,2025-01-17,28.0,Single,Master,Salaried,1.0,29100.0,698.0,0.0,7500.0,36 months,Rent,No,Yes
APP10985,2025-12-28,36.0,Married,High School,Salaried,8.0,26300.0,769.0,7900.0,13000.0,12 months,Mortgage,No,Yes
APP10259,2025-04-01,29.0,Married,Doctorate,Self-Employed,1.0,73900.0,767.0,13600.0,23000.0,60 months,Rent,No,Yes
APP10502,2025-06-23,52.0,Married,Master,self-employed,19.0,82100.0,700.0,18400.0,123000.0,24 months,Mortgage,No,No
APP10292,2025-04-08,35.0,Married,Master,Salaried,4.0,49100.0,737.0,19000.0,12000.0,60 months,rent,No,Yes
APP10221,2025-03-21,36.0,Divorced,Bachelor,Salaried,2.0,30900.0,709.0,6200.0,6500.0,36 months, Mortgage,No,Yes
APP10722,2025-09-19,43.0,Single,Bachelor,Salaried,7.0,106600.0,590.0,19300.0,33000.0,24 months,Mortgage,Yes,No
APP10191,2025-03-12,40.0,Divorced,Master,salaried,7.0,65800.0,676.0,12600.0,8500.0,24 months,Mortgage,No,Yes
